trip_uuid,od_start_time,od_end_time,segment_count,actual_time,osrm_time,actual_distance,osrm_distance,start_scan_to_end_scan,route_type,source_center,source_name,destination_center,destination_name,cutoff_initial_status,cutoff_final_status,time_delay,data,trip_creation_time,route_schedule_uuid,delay_category,distance_gap,distance_ratio,trip_segment_count,distance_band
trip-153722468494437538,19:23.0,08:56.6,2,61,33,26.30493002,33.4814,109,FTL,IND847103AAA,Benipur_Javahar_D (Bihar),IND847404AAB,Jhanjharpur_Nagar_D (Bihar),1,0,28,training,51:24.9,thanos::sroute:6b53909c-62c8-4c16-8ea1-c746855ffd99,On Time,-7.17646998,0.7856580077296649,8,25–50 km
trip-153722468494437538,44:45.9,19:23.0,2,44,24,25.22750976,26.556,94,FTL,IND846004AAA,Darbhanga (Bihar),IND847103AAA,Benipur_Javahar_D (Bihar),1,0,20,training,51:24.9,thanos::sroute:6b53909c-62c8-4c16-8ea1-c746855ffd99,On Time,-1.3284902400000007,0.9499740081337552,8,25–50 km
trip-153722468494437538,51:24.9,44:45.9,3,102,50,53.87472892,68.4583,173,FTL,IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),IND846004AAA,Darbhanga (Bihar),1,0,52,training,51:24.9,thanos::sroute:6b53909c-62c8-4c16-8ea1-c746855ffd99,Moderate Delay,-14.583571079999992,0.7869714690548846,8,50–100 km
trip-153722482018066621,08:40.9,12:01.8,6,297,115,115.4264138,144.7389,363,FTL,IND815301AAA,Giridih_Shivalya_D (Jharkhand),IND814133AAB,Godda_Central_D_2 (Jharkhand),1,0,182,training,53:40.2,thanos::sroute:13fa1010-c6ab-4fcb-a3dc-33cce5b5c83c,Severe Delay,-29.312486199999995,0.7974802475353896,21,100–200 km
trip-153722482018066621,12:01.8,32:20.0,3,166,63,62.04565093,89.2169,200,FTL,IND814133AAB,Godda_Central_D_2 (Jharkhand),IND816109AAA,Sahebganj_BaraLoha_D (Jharkhand),1,0,103,training,53:40.2,thanos::sroute:13fa1010-c6ab-4fcb-a3dc-33cce5b5c83c,High Delay,-27.171249069999995,0.6954472855479176,21,50–100 km
trip-153722482018066621,32:20.0,48:12.9,9,757,244,197.683035,300.6321,795,FTL,IND816109AAA,Sahebganj_BaraLoha_D (Jharkhand),IND826004AAA,Dhanbad_Kalynpur_I (Jharkhand),1,0,513,training,53:40.2,thanos::sroute:13fa1010-c6ab-4fcb-a3dc-33cce5b5c83c,Severe Delay,-102.949065,0.6575579753459461,21,100–200 km
trip-153722482018066621,53:40.2,08:40.9,3,110,61,44.1424879,71.896,195,FTL,IND826004AAA,Dhanbad_Kalynpur_I (Jharkhand),IND815301AAA,Giridih_Shivalya_D (Jharkhand),1,0,49,training,53:40.2,thanos::sroute:13fa1010-c6ab-4fcb-a3dc-33cce5b5c83c,Moderate Delay,-27.7535121,0.6139769653388227,21,25–50 km
trip-153722482166109886,53:41.7,48:25.7,3,124,37,24.81187979,34.3204,174,Carting,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND700026AAC,CCU_Lake Avenue_DPC (West Bengal),1,0,87,training,53:41.7,thanos::sroute:5c7a6b39-c2d3-4676-bdf0-98bd7e657b06,High Delay,-9.50852021,0.7229484443654502,3,0–25 km
trip-153722486411277816,36:40.0,38:57.8,6,224,131,111.9489009,173.9279,242,FTL,IND494334AAB,Kanker_KrisnKunj_D (Chhattisgarh),IND493445AAB,Mahasamund_RajpurRD_D (Chhattisgarh),1,0,93,training,54:24.1,thanos::sroute:28c41a90-08ce-4083-bac7-47a87ebe8620,High Delay,-61.9789991,0.6436511962715585,6,100–200 km
trip-153722492726369017,21:40.9,15:26.6,2,26,15,11.01585529,14.0387,53,Carting,IND695121AAA,Neyatinkra_Arlumodu_D (Kerala),IND695572AAB,Kallikkad_Mutyvila_D (Kerala),1,0,11,training,55:13.6,thanos::sroute:88356412-d28b-47fe-94ce-847266bac473,On Time,-3.022844710000001,0.784677732980974,4,0–25 km
trip-153722492726369017,55:25.6,21:40.9,2,29,27,17.84651306,23.1497,86,Carting,IND000000AFJ,Trivandrum_Pettah_D (Kerala),IND695121AAA,Neyatinkra_Arlumodu_D (Kerala),1,0,2,training,55:13.6,thanos::sroute:88356412-d28b-47fe-94ce-847266bac473,On Time,-5.30318694,0.7709176818706074,4,0–25 km
trip-153722527306334337,00:57.7,02:20.8,17,783,389,361.7160169,511.7164,1141,FTL,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND403726AAA,Goa_Hub (Goa),1,0,394,training,00:57.7,thanos::sroute:de071c7b-f0b6-4589-a249-9060d47a76e8,Severe Delay,-150.00038310000002,0.7068681341852635,17,200+ km
trip-153722529355133923,01:33.6,07:57.2,4,44,34,29.43903562,35.7803,126,Carting,IND122004AAA,Gurgaon_Begumpur_CP (Haryana),IND122413AAE,Gurgaon_Bilaspur_P (Haryana),1,0,10,training,01:33.6,thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,On Time,-6.341264379999998,0.8227721852527788,4,25–50 km
trip-153722534163376574,22:30.0,29:28.6,1,38,24,20.89304963,23.52,66,FTL,IND848114AAA,DalsinghSarai_Wardno13_D (Bihar),IND848210AAA,Rusera_Wardno4_D (Bihar),0,0,14,training,02:21.6,thanos::sroute:b0529f1a-f51e-40dd-8825-4ee14c07939b,On Time,-2.6269503699999994,0.8883099332482993,8,0–25 km
trip-153722534163376574,29:28.6,36:07.8,2,42,26,23.23839281,28.915,66,FTL,IND848210AAA,Rusera_Wardno4_D (Bihar),IND851127AAA,Manjhaul_Purbari_D (Bihar),1,0,16,training,02:21.6,thanos::sroute:b0529f1a-f51e-40dd-8825-4ee14c07939b,On Time,-5.676607189999999,0.8036795023344285,8,0–25 km
trip-153722534163376574,36:07.8,52:54.7,5,445,96,96.69332961,131.0627,496,FTL,IND851127AAA,Manjhaul_Purbari_D (Bihar),IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),1,0,349,training,02:21.6,thanos::sroute:b0529f1a-f51e-40dd-8825-4ee14c07939b,Severe Delay,-34.36937039,0.7377639069697176,8,50–100 km
trip-153722535331931782,02:19.4,49:37.4,33,1086,621,732.2350553,846.125,1427,FTL,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1,0,465,training,02:19.4,thanos::sroute:df8d7098-cfd9-48f3-9bf3-a3144a434a55,Severe Delay,-113.8899447,0.8653982039296794,33,200+ km
trip-153722538894845095,46:07.0,31:37.2,2,31,21,25.52756481,29.4349,45,FTL,IND505327AAA,Jagtial_Aravind_D (Telangana),IND505425AAA,DhrmpuriTS_HanumDPP_D (Telangana),1,0,10,training,03:08.9,thanos::sroute:83fddedb-a368-4f80-9f3f-8742a8c096ac,On Time,-3.9073351899999977,0.8672550207406855,5,25–50 km
trip-153722538894845095,59:57.0,08:56.0,3,106,59,53.22615268,65.148,308,FTL,IND504215AAA,Luxettipet_ShivaDPP_D (Telangana),IND505001AAB,Karimnagar_KamnHbRD_I (Telangana),1,0,47,training,03:08.9,thanos::sroute:83fddedb-a368-4f80-9f3f-8742a8c096ac,Moderate Delay,-11.921847319999998,0.8170036329588015,5,50–100 km
trip-153722544896153186,40:39.8,22:39.1,2,84,38,38.42084768,42.063,101,FTL,IND504251AAA,Bellmpalli_BasthDPP_D (Telangana),IND504293AAA,Asifabad_PaikjNGR_D (Telangana),1,0,46,training,04:09.0,thanos::sroute:a825c950-6a5c-4f67-9e6a-5f91956cad3a,Moderate Delay,-3.642152320000001,0.9134119696645508,5,25–50 km
trip-153722544896153186,41:14.9,47:56.9,3,116,61,59.75526533,84.6065,126,FTL,IND504208AAB,Mancherial_Hitech_D (Telangana),IND505001AAB,Karimnagar_KamnHbRD_I (Telangana),1,0,55,training,04:09.0,thanos::sroute:a825c950-6a5c-4f67-9e6a-5f91956cad3a,Moderate Delay,-24.85123467,0.7062727489022711,5,50–100 km
trip-153722546490892854,48:42.0,41:45.1,3,105,61,60.25115085,68.1847,173,FTL,IND505184AAC,Manthani_Chaitnya_D (Telangana),IND505001AAB,Karimnagar_KamnHbRD_I (Telangana),1,0,44,training,04:24.9,thanos::sroute:97311d9b-d71a-47dc-8e23-e31619868b43,Moderate Delay,-7.933549150000005,0.8836461970207392,3,50–100 km
trip-153722564332800196,39:50.8,21:38.7,9,169,91,76.25942838,115.2286,221,Carting,IND210501AAB,Bewar_BndhuTRH_D (Uttar Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),1,0,78,training,07:07.3,thanos::sroute:bf427bc4-6fe3-4868-bc71-5c55d4c0a1c8,High Delay,-38.96917162,0.661809901187726,9,50–100 km
trip-153722573289853835,08:52.9,45:40.2,2,15,7,9.301545135,10.439,96,Carting,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND380015AAB,AMD_Satellite (Gujarat),1,0,8,training,08:52.9,thanos::sroute:cc374493-474b-458e-badd-750f9a9d5442,On Time,-1.1374548650000005,0.8910379476003448,2,0–25 km
trip-153722574939490588,09:05.3,56:14.3,3,66,60,45.85815648,63.1265,107,FTL,IND627005AAA,Tirunelveli_VdkkuSrt_I (Tamil Nadu),IND627811AAA,Tenkasi_RailwyRd_D (Tamil Nadu),1,0,6,training,09:05.3,thanos::sroute:aad2cb24-9fc6-449e-b068-77f2597319a9,On Time,-17.268343520000002,0.7264485830831743,7,25–50 km
trip-153722574939490588,25:20.6,58:18.9,2,72,36,28.20062107,37.6317,92,FTL,IND627401AAA,Ambasamdrm_Solaiprm_D (Tamil Nadu),IND627005AAA,Tirunelveli_VdkkuSrt_I (Tamil Nadu),1,0,36,training,09:05.3,thanos::sroute:aad2cb24-9fc6-449e-b068-77f2597319a9,Moderate Delay,-9.431078930000002,0.7493847227204723,7,25–50 km
trip-153722574939490588,56:14.3,25:20.6,2,43,31,30.99250715,33.8262,89,FTL,IND627811AAA,Tenkasi_RailwyRd_D (Tamil Nadu),IND627401AAA,Ambasamdrm_Solaiprm_D (Tamil Nadu),1,0,12,training,09:05.3,thanos::sroute:aad2cb24-9fc6-449e-b068-77f2597319a9,On Time,-2.8336928499999985,0.91622786922563,7,25–50 km
trip-153722578138685431,09:41.4,18:33.6,5,89,57,39.88684697,46.4863,308,Carting,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1,0,32,training,09:41.4,thanos::sroute:d6cc87fb-6361-43e7-94a4-77037828d25a,Moderate Delay,-6.599453029999999,0.8580344525161177,5,25–50 km
trip-153722580661281069,24:04.7,16:52.7,2,18,11,14.21415002,15.095,52,Carting,IND751015AAA,Bhubaneshwar_Nayapalli (Orissa),IND752050AAA,Khurdha_JatniDPP_D (Orissa),1,0,7,training,10:06.6,thanos::sroute:c1cc5ee0-efa2-4d88-b302-88b6f9496c29,On Time,-0.8808499800000007,0.9416462418019212,2,0–25 km
trip-153722593960234350,12:19.6,36:07.2,2,54,61,33.52278036,56.0932,83,FTL,IND506002AAA,Warangal_HunterRd_I (Telangana),IND506132AAA,Khanpur_Nrsampt_D (Telangana),1,0,-7,training,12:19.6,thanos::sroute:011f94ad-57cf-4005-9734-f5b8a4d9cb59,Early,-22.570419640000004,0.5976264566828065,12,25–50 km
trip-153722593960234350,12:52.7,58:36.9,2,182,24,30.39773354,33.923,705,FTL,IND506314AAA,Rayaparthi_Perkadrd_D (Telangana),IND506002AAA,Warangal_HunterRd_I (Telangana),1,0,158,training,12:19.6,thanos::sroute:011f94ad-57cf-4005-9734-f5b8a4d9cb59,Severe Delay,-3.525266460000001,0.8960803448987412,12,25–50 km
trip-153722593960234350,36:07.2,54:21.8,2,67,34,38.34830467,48.4833,78,FTL,IND506132AAA,Khanpur_Nrsampt_D (Telangana),IND122001AAJ,Mahbubabad_Yellanda_D (Telangana),1,0,33,training,12:19.6,thanos::sroute:011f94ad-57cf-4005-9734-f5b8a4d9cb59,Moderate Delay,-10.134995330000002,0.790959045073252,12,25–50 km
trip-153722593960234350,48:38.2,12:52.7,4,135,109,79.03341969,131.0739,144,FTL,IND507123AAA,Yellandu_Sudimala_D (Telangana),IND506314AAA,Rayaparthi_Perkadrd_D (Telangana),1,0,26,training,12:19.6,thanos::sroute:011f94ad-57cf-4005-9734-f5b8a4d9cb59,On Time,-52.04048031000001,0.6029683994296348,12,50–100 km
trip-153722593960234350,54:21.8,48:38.2,2,44,57,34.94566637,38.7306,54,FTL,IND122001AAJ,Mahbubabad_Yellanda_D (Telangana),IND507123AAA,Yellandu_Sudimala_D (Telangana),1,0,-13,training,12:19.6,thanos::sroute:011f94ad-57cf-4005-9734-f5b8a4d9cb59,Early,-3.7849336300000047,0.9022753680552328,12,25–50 km
trip-153722602358053852,20:07.7,42:25.6,2,56,27,35.59072852,38.3721,82,FTL,IND441614AAA,Gondia_RamNgr_D (Maharashtra),IND481001AAA,Balaghat_Kosmi_D (Madhya Pradesh),1,0,29,training,13:43.6,thanos::sroute:a5ea4c0d-7b53-449f-b7d7-877e16a61b48,On Time,-2.781371480000004,0.9275157867304628,2,25–50 km
trip-153722608260849853,14:42.6,57:35.3,2,122,36,40.7083654,50.9581,162,FTL,IND826004AAA,Dhanbad_Kalynpur_I (Jharkhand),IND815351AAA,Jamtara_D (Jharkhand),1,0,86,training,14:42.6,thanos::sroute:c3f32324-610e-486a-831d-55d03ebf5a16,High Delay,-10.249734600000004,0.7988595610903859,10,25–50 km
trip-153722608260849853,35:23.4,44:58.1,8,330,204,168.4941532,278.3127,369,FTL,IND816107AAA,Pakur_Hatpada_D (Jharkhand),IND826004AAA,Dhanbad_Kalynpur_I (Jharkhand),1,0,126,training,14:42.6,thanos::sroute:c3f32324-610e-486a-831d-55d03ebf5a16,Severe Delay,-109.8185468,0.6054130954138995,10,100–200 km
trip-153722630199865663,38:36.0,26:03.9,3,175,43,54.72995809,59.2166,227,FTL,IND425405AAA,Shirpur_KrantiNgr_D (Maharashtra),IND424006AAA,Dhule_MIDCAvdn_I (Maharashtra),1,0,132,training,18:22.0,thanos::sroute:fa162108-2072-4afd-9ec9-6cbadc286738,Severe Delay,-4.486641910000003,0.9242333752697722,3,50–100 km
trip-153722632451734936,18:44.5,18:23.6,30,1226,553,644.9981634,768.5319,1439,FTL,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),1,0,673,training,18:44.5,thanos::sroute:5c8c056b-47a7-4d82-bc53-107026c07d01,Severe Delay,-123.5337366,0.8392601054035623,30,200+ km
trip-153722632722592089,05:53.2,33:01.4,2,39,15,11.90577161,14.1761,87,Carting,IND560064AAD,Bengaluru_Bagaluru_D (Karnataka),IND560043AAC,HBR Layout PC (Karnataka),1,0,24,training,18:35.5,thanos::sroute:d5b71ae9-a11a-4f52-bcb7-274b65e2c513,On Time,-2.2703283899999995,0.8398481676906907,4,0–25 km
trip-153722632722592089,18:35.5,55:47.5,2,26,18,10.55614049,14.2275,97,Carting,IND560043AAC,HBR Layout PC (Karnataka),IND560064AAA,Bengaluru_NwYlhnka_DC (Karnataka),1,0,8,training,18:35.5,thanos::sroute:d5b71ae9-a11a-4f52-bcb7-274b65e2c513,On Time,-3.67135951,0.7419532939729399,4,0–25 km
trip-153722639503835798,19:55.0,34:57.9,70,2617,1365,1532.130642,1852.0476,2955,FTL,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND302014AAA,Jaipur_Hub (Rajasthan),1,0,1252,training,19:55.0,thanos::sroute:54a7c356-361d-4e74-9ee7-d420c3712de6,Severe Delay,-319.916958,0.8272631016611021,81,200+ km
trip-153722639503835798,34:57.9,47:11.4,11,394,206,232.3086337,266.8234,492,FTL,IND302014AAA,Jaipur_Hub (Rajasthan),IND110037AAM,Delhi_Airport_H (Delhi),1,0,188,training,19:55.0,thanos::sroute:54a7c356-361d-4e74-9ee7-d420c3712de6,Severe Delay,-34.51476629999999,0.8706456543916313,81,200+ km
trip-153722641795359452,33:26.3,58:09.7,2,76,40,35.60409758,48.3286,804,FTL,IND505122AAA,Jammikunta_ConduDPP_D (Telangana),IND506002AAA,Warangal_HunterRd_I (Telangana),1,0,36,training,20:01.9,thanos::sroute:a011209e-87a2-4a58-9f75-14ad5af21c9e,Moderate Delay,-12.72450242,0.7367086482952123,6,25–50 km
trip-153722641795359452,35:21.0,42:16.1,2,57,36,39.23441391,42.6862,66,FTL,IND506001AAC,Warangal_Central_D_2 (Telangana),IND505467AAA,Husnabad_Greenmkt_D (Telangana),1,0,21,training,20:01.9,thanos::sroute:a011209e-87a2-4a58-9f75-14ad5af21c9e,On Time,-3.451786089999999,0.9191357841644372,6,25–50 km
trip-153722641795359452,42:16.1,33:26.3,2,84,46,31.85352999,51.0574,111,FTL,IND505467AAA,Husnabad_Greenmkt_D (Telangana),IND505122AAA,Jammikunta_ConduDPP_D (Telangana),1,0,38,training,20:01.9,thanos::sroute:a011209e-87a2-4a58-9f75-14ad5af21c9e,Moderate Delay,-19.203870010000003,0.6238768521311308,6,25–50 km
trip-153722651988142308,02:55.4,56:44.2,8,210,129,173.788294,181.5076,353,FTL,IND131028AAB,Sonipat_Kundli_H (Haryana),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),1,0,81,training,21:52.5,thanos::sroute:67c77992-49e3-4594-9a75-9861ef082a00,High Delay,-7.719305999999989,0.9574711692513151,61,100–200 km
trip-153722651988142308,21:52.5,02:55.4,53,2016,1038,1148.803703,1427.0493,2201,FTL,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND131028AAB,Sonipat_Kundli_H (Haryana),1,0,978,training,21:52.5,thanos::sroute:67c77992-49e3-4594-9a75-9861ef082a00,Severe Delay,-278.24559699999986,0.8050203332148371,61,200+ km
trip-153722660390348962,01:33.8,10:51.1,4,228,55,71.07844598,77.9976,249,FTL,IND507303AAA,Sathupally_VidyaNGR_D (Telangana),IND507002AAA,Khammam_NSTRoad_I (Telangana),1,0,173,training,23:18.6,thanos::sroute:e51683f5-1083-4a25-b316-e01744a8144b,Severe Delay,-6.919154020000008,0.911290167646184,10,50–100 km
trip-153722660390348962,21:55.2,32:48.8,2,49,31,29.83371308,36.5546,70,FTL,IND507111AAA,Bhadrachalam_ITDARd_D (Telangana),IND507117AAB,Manuguru_AskNagar_D (Telangana),1,0,18,training,23:18.6,thanos::sroute:e51683f5-1083-4a25-b316-e01744a8144b,On Time,-6.720886920000002,0.8161411444797645,10,25–50 km
trip-153722660390348962,32:48.8,01:33.8,4,359,93,80.62301269,123.2758,388,FTL,IND507117AAB,Manuguru_AskNagar_D (Telangana),IND507303AAA,Sathupally_VidyaNGR_D (Telangana),1,0,266,training,23:18.6,thanos::sroute:e51683f5-1083-4a25-b316-e01744a8144b,Severe Delay,-42.65278731000001,0.6540051874739405,10,50–100 km
trip-153722661121032343,23:23.4,24:48.4,2,108,16,13.39164102,16.346,181,Carting,IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),IND208019AAA,Kanpur_Rawatpur_D (Uttar Pradesh),1,0,92,training,23:23.4,thanos::sroute:a7c65177-0f6d-49a5-ac3a-6a445a0aa766,High Delay,-2.9543589800000003,0.8192610436804111,2,0–25 km
trip-153722664037354117,12:57.9,22:29.5,1,58,13,9.424214132,12.7883,69,Carting,IND400037AAA,Mumbai Antop Hill (Maharashtra),IND400072AAJ,Mumbai_Tejpal_I (Maharashtra),0,0,45,training,23:48.5,thanos::sroute:6aa7c21b-2217-470c-8218-c718a93ea7b9,Moderate Delay,-3.364085868,0.736940338590743,1,0–25 km
trip-153722679866679310,26:38.7,34:36.7,6,76,54,46.51947556,58.2379,127,Carting,IND110064AAA,Delhi_Mayapuri_PC (Delhi),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),1,0,22,training,26:38.7,thanos::sroute:61cf7ae5-03bf-4202-9047-8df9f382290b,On Time,-11.718424440000009,0.7987835337469241,6,25–50 km
trip-153722681349125346,26:53.5,22:48.1,2,42,19,15.41671547,19.9489,115,Carting,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND700028AAB,CCU_DumDum_DPC (West Bengal),1,0,23,training,26:53.5,thanos::sroute:cbc15c10-01d7-4884-80a1-90cee1fb9dcc,On Time,-4.532184529999999,0.7728103038262761,2,0–25 km
trip-153722709459198656,31:34.6,21:02.0,4,50,32,31.00569871,35.7428,109,Carting,IND600032AAB,Chennai_Hub (Tamil Nadu),IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),1,0,18,training,31:34.6,thanos::sroute:791e4841-5a81-46a2-85f3-377c8eb42418,On Time,-4.737101290000002,0.8674669782445695,4,25–50 km
trip-153722716355644909,31:44.0,40:54.7,2,38,15,16.64972166,18.9412,69,Carting,IND410206AAA,Jasai_JNPT_D (Maharashtra),IND000000AFT,Mumbai_Sanpada_I (Maharashtra),1,0,23,training,32:43.6,thanos::sroute:4c574fe6-e7f9-4890-bdfe-1e3ed60867c9,On Time,-2.2914783399999976,0.8790214801596521,2,0–25 km
trip-153722722740610620,33:47.4,45:35.1,2,169,26,21.76368286,29.0401,191,Carting,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),1,0,143,training,33:47.4,thanos::sroute:79fac025-5965-4e58-986a-64c8f91baad0,Severe Delay,-7.276417139999999,0.7494355343128983,2,0–25 km
trip-153722734856739768,14:39.4,47:25.1,13,433,253,273.3579859,331.1714,512,FTL,IND523002AAA,Ongole_SubhVRTL_I (Andhra Pradesh),IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),1,0,180,training,35:48.6,thanos::sroute:29624378-5ad3-47a7-bc0a-eb138c45e9db,Severe Delay,-57.81341409999999,0.8254275154798996,25,200+ km
trip-153722734856739768,35:48.6,14:39.4,12,470,273,259.5506408,363.1834,638,FTL,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND523002AAA,Ongole_SubhVRTL_I (Andhra Pradesh),1,0,197,training,35:48.6,thanos::sroute:29624378-5ad3-47a7-bc0a-eb138c45e9db,Severe Delay,-103.6327592,0.7146544715424769,25,200+ km
trip-153722735361373998,15:40.1,45:18.4,2,56,17,15.65971918,19.1558,89,Carting,IND421502AAA,Mumbai_Ambernath_Dc (Maharashtra),IND421302AAR,Mumbai_East_I_21 (Maharashtra),1,0,39,training,35:53.6,thanos::sroute:bc42a0f4-e872-450d-8419-18cc20bb8a5b,Moderate Delay,-3.4960808199999995,0.8174923093788826,2,0–25 km
trip-153722748594210145,00:38.2,43:57.9,12,645,292,262.561074,357.4948,703,FTL,IND416602AAC,Kankavali_NrdawDPP_D (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),1,0,353,training,38:05.9,thanos::sroute:7ae533e4-165d-4a40-aa02-29f77f3ea8d8,Severe Delay,-94.93372599999998,0.7344472534985125,12,200+ km
trip-153722765771221583,40:57.7,29:10.5,3,67,36,25.29058767,36.6241,108,Carting,IND600044AAD,Chennai_Chrompet_DPC (Tamil Nadu),IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),1,0,31,training,40:57.7,thanos::sroute:f0c13d2e-7daf-4d96-baad-9c8b6ff81a93,Moderate Delay,-11.333512329999998,0.6905449600126693,3,25–50 km
trip-153722774475638623,00:33.5,17:19.9,3,47,27,18.0190316,24.2189,76,Carting,IND201307AAA,Noida_Chukhndi_D (Uttar Pradesh),IND201301AAL,Dadri_ICDCant_D (Uttar Pradesh),1,0,20,training,42:24.8,thanos::sroute:507cc84e-c45b-4abf-846f-e55d4926a64e,On Time,-6.1998684,0.7440070193113643,5,0–25 km
trip-153722774475638623,57:11.1,59:40.0,2,39,27,17.45238442,24.4052,62,Carting,IND201301AAL,Dadri_ICDCant_D (Uttar Pradesh),IND201301AAF,Noida_Sec 02_DPC (Uttar Pradesh),1,0,12,training,42:24.8,thanos::sroute:507cc84e-c45b-4abf-846f-e55d4926a64e,On Time,-6.952815579999999,0.7151092562240834,5,0–25 km
trip-153722776064637721,19:24.0,38:15.2,2,62,37,25.07157102,51.8572,78,FTL,IND508206AAA,Kodad_VidyaNgr_D (Telangana),IND507159AAA,Kusumnchi_SKRoad_D (Telangana),1,0,25,training,42:40.6,thanos::sroute:38f8e223-fa3f-46ac-bb89-68a23533a4dd,On Time,-26.78562898,0.483473288569379,5,25–50 km
trip-153722776064637721,38:15.2,37:35.3,1,38,18,21.66768351,25.642,719,FTL,IND507159AAA,Kusumnchi_SKRoad_D (Telangana),IND507002AAA,Khammam_NSTRoad_I (Telangana),0,0,20,training,42:40.6,thanos::sroute:38f8e223-fa3f-46ac-bb89-68a23533a4dd,On Time,-3.97431649,0.8450075466032291,5,0–25 km
trip-153722776064637721,42:40.6,19:24.0,2,64,30,35.47069723,38.3152,96,FTL,IND507002AAA,Khammam_NSTRoad_I (Telangana),IND508206AAA,Kodad_VidyaNgr_D (Telangana),1,0,34,training,42:40.6,thanos::sroute:38f8e223-fa3f-46ac-bb89-68a23533a4dd,Moderate Delay,-2.8445027699999983,0.925760461383472,5,25–50 km
trip-153722776709264594,24:52.2,58:50.6,5,257,98,91.16854053,102.8262,453,FTL,IND203390AAA,Anupshahar_DcntCLY_D (Uttar Pradesh),IND201301AAF,Noida_Sec 02_DPC (Uttar Pradesh),1,0,159,training,42:47.1,thanos::sroute:a0f0a15f-cfc1-4dd5-8f04-eff10e4bb74e,Severe Delay,-11.65765947,0.8866275378259627,10,50–100 km
trip-153722776709264594,36:41.8,13:44.3,3,124,58,48.57730411,56.3772,157,FTL,IND203135AAA,Jewar_SJRoad_D (Uttar Pradesh),IND203396AAB,Pahasu_Kanongyn_D (Uttar Pradesh),1,0,66,training,42:47.1,thanos::sroute:a0f0a15f-cfc1-4dd5-8f04-eff10e4bb74e,High Delay,-7.799895890000002,0.8616480440674599,10,25–50 km
trip-153722776709264594,42:47.1,01:13.8,2,88,44,35.98253822,44.649,138,FTL,IND201301AAF,Noida_Sec 02_DPC (Uttar Pradesh),IND203205AAA,Sikandrabd_GTRoad_D (Uttar Pradesh),1,0,44,training,42:47.1,thanos::sroute:a0f0a15f-cfc1-4dd5-8f04-eff10e4bb74e,Moderate Delay,-8.666461779999999,0.8058979645680755,10,25–50 km
trip-153722778116843119,16:40.5,54:49.2,3,80,38,45.78200144,54.2509,98,FTL,IND363421AAB,Limbdi_Busstand_D (Gujarat),IND364710AAA,Botad_DC (Gujarat),1,0,42,training,43:01.2,thanos::sroute:e935513c-3eb1-4a0d-9082-6880013f4b90,Moderate Delay,-8.46889856,0.8438938605626819,5,25–50 km
trip-153722778116843119,37:39.9,16:40.5,2,32,31,23.26978331,25.433,39,FTL,IND363001AAA,Surendranagar_DC (Gujarat),IND363421AAB,Limbdi_Busstand_D (Gujarat),1,0,1,training,43:01.2,thanos::sroute:e935513c-3eb1-4a0d-9082-6880013f4b90,On Time,-2.1632166899999987,0.9149444937679392,5,0–25 km
trip-153722784750870820,44:07.5,00:01.5,4,72,35,28.57714037,32.8968,135,Carting,IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),IND560085AAA,Bengaluru_Banshkri_DC (Karnataka),1,0,37,training,44:07.5,thanos::sroute:2a0257d9-16cf-4063-8a8c-b9e56ad91d05,Moderate Delay,-4.31965963,0.8686905829746359,4,25–50 km
